valley_name,day,ONA_TWS,ONA_HS,ONA_GS,GS_OFA,FPH,annual_total_flow,annual_regulated_flow
Macquarie,12/02/1962,72.251,24.57,826.76,0,0,1898.7,1695.1
Macquarie,13/02/1962,72.25,28.374,855.39,0,0,1713.1,1694.1
Macquarie,14/02/1962,72.25,27.324,781.73,0,0,1482,1597.6
Macquarie,15/02/1962,72.251,29.958,965.58,0,0,1523,1596.6
Macquarie,16/02/1962,72.25,29.958,965.75,0,0,1559.8,1597.6
Macquarie,17/02/1962,72.251,29.958,965.59,0,0,1578.4,1596.6
Macquarie,18/02/1962,72.25,14.214,852.81,0,0,1587,1597.6
Macquarie,19/02/1962,72.25,24.385,907,0,0,1600.1,1596.6
Macquarie,20/02/1962,72.251,29.958,965.41,0,0,1588.9,1592.2
Macquarie,21/02/1962,72.25,24.008,876.81,0,0,1622,1596.6
Macquarie,22/02/1962,72.251,24.501,883.01,0,0,1628.1,1597.6
Macquarie,23/02/1962,72.25,27.626,901.32,0,0,1536.3,1475.4
Macquarie,24/02/1962,72.25,29.958,946.68,0,0,1484.6,1473.4
Macquarie,25/02/1962,72.251,29.958,965.59,0,0,1461.6,1463.4
Macquarie,26/02/1962,72.25,29.958,965.75,0,0,1444.7,1464.3
Macquarie,27/02/1962,72.251,29.958,965.6,0,0,1356.9,1346.9
Macquarie,28/02/1962,72.25,29.958,965.76,0,0,1207.7,1291.1
Macquarie,01/03/1962,60.357,28.005,326.09,0,0,836.5,755.86
Macquarie,02/03/1962,60.356,28.691,327.68,0,0,749.2,755.85
Macquarie,03/03/1962,60.357,30.001,339.73,0,0,771,762.94
Macquarie,04/03/1962,60.357,34.556,399.47,0,0,835.3,849.96
Macquarie,05/03/1962,60.357,34.657,411.86,0,0,845.8,849.57
Macquarie,06/03/1962,60.356,35.197,419.73,0,0,841.9,849.96
Macquarie,07/03/1962,60.357,35.198,433.46,0,0,849.4,849.96
Macquarie,08/03/1962,60.357,35.501,425.97,0,0,846.4,849.95
Macquarie,09/03/1962,60.356,25.485,456.25,0,0,849.5,849.96
Macquarie,10/03/1962,60.357,35.501,456.24,0,0,846.1,849.96
Macquarie,11/03/1962,60.357,38.396,456.24,0,0,838.6,849.96
Macquarie,12/03/1962,60.357,35.465,399.51,0,0,801.1,776.29
Macquarie,13/03/1962,60.356,38.954,450.27,0,0,837.6,849.57
Macquarie,14/03/1962,60.357,39.101,449.86,0,0,840.1,846.71
Macquarie,15/03/1962,60.357,39.3,456.29,0,0,850,853.36
Macquarie,16/03/1962,60.356,39.023,453.01,0,0,838.1,853.42
Macquarie,17/03/1962,60.357,39.3,422.53,0,0,787.2,774.95
Macquarie,18/03/1962,60.357,35.501,449.04,0,0,777.3,774.96
Macquarie,19/03/1962,60.356,35.501,423.23,0,0,772.6,774.96
Macquarie,20/03/1962,60.357,35.501,453.55,0,0,773,774.96
Macquarie,21/03/1962,60.357,35.501,454.64,0,0,772,774.95
Macquarie,22/03/1962,60.357,35.501,454.64,0,0,780.1,774.96
Macquarie,23/03/1962,60.356,35.385,456.07,0,0,799.6,811.62
Macquarie,24/03/1962,60.357,35.077,464.2,0,0,782.6,774.96
Macquarie,25/03/1962,60.357,34.334,461.42,0,0,750.3,768.67
Macquarie,26/03/1962,60.356,34.969,460.98,0,0,699.1,679.06
Macquarie,27/03/1962,60.357,35.444,466.39,0,0,729.3,733.24
Macquarie,28/03/1962,60.357,39.3,467.4,0,0,762.8,759.85
Macquarie,29/03/1962,60.356,16.544,114.97,0,0,814.8,811.52
Macquarie,30/03/1962,60.357,28.231,136.88,0,0,861.7,821.93
Macquarie,31/03/1962,60.357,35.14,147.51,0,0,887.9,876.13
Macquarie,01/04/1962,44.767,20.173,85.52,0,0,684,637.58
Macquarie,02/04/1962,44.767,20.035,185.35,0,0,648.4,647.86
Macquarie,03/04/1962,44.768,15.924,183.05,0,0,630.9,623.66
Macquarie,04/04/1962,44.767,15.345,180.74,0,0,635.1,623.79
Macquarie,05/04/1962,44.767,15.1,182.87,0,0,626.7,623.67
Macquarie,06/04/1962,44.768,14.867,184.99,0,0,618.7,620.52
Macquarie,07/04/1962,44.767,13.349,179.88,0,0,628.4,624.52
Macquarie,08/04/1962,44.767,14.975,195.84,0,0,693,660.67
Macquarie,09/04/1962,44.768,15.1,464.02,0,0,876.8,911.06
Macquarie,10/04/1962,44.767,14.975,469.36,0,0,913.7,913.86
Macquarie,11/04/1962,44.767,15.1,463.07,0,0,911.8,913.74
Macquarie,12/04/1962,44.768,14.976,463.14,0,0,913,913.86
Macquarie,13/04/1962,44.767,15.1,463.15,0,0,910.4,913.72
Macquarie,14/04/1962,44.767,14.976,463.22,0,0,916.4,913.87
Macquarie,15/04/1962,44.767,15.1,463.21,0,0,904.5,913.73
Macquarie,16/04/1962,44.768,14.975,462.61,0,0,882.1,878.99
Macquarie,17/04/1962,44.767,15.1,463.82,0,0,880.3,878.86
Macquarie,18/04/1962,44.767,14.975,463.21,0,0,877.2,878.99
Macquarie,19/04/1962,44.768,15.1,463.22,0,0,876.2,878.86
Macquarie,20/04/1962,44.767,14.975,463.21,0,0,876.4,878.99
Macquarie,21/04/1962,44.767,15.1,463.22,0,0,876.9,878.86
Macquarie,22/04/1962,44.768,14.976,463.22,0,0,877.1,878.99
Macquarie,23/04/1962,44.767,15.1,463.22,0,0,877.2,878.86
Macquarie,24/04/1962,44.767,14.975,463.2,0,0,875.1,879
Macquarie,25/04/1962,44.767,15.1,463.22,0,0,839,836.23
Macquarie,26/04/1962,44.768,14.975,463.21,0,0,810.1,810.16
Macquarie,27/04/1962,44.767,15.1,463.22,0,0,783.4,782.29
Macquarie,28/04/1962,44.767,14.975,463.21,0,0,758.4,782.41
Macquarie,29/04/1962,44.768,15.1,463.22,0,0,663.1,644.08
Macquarie,30/04/1962,44.767,14.975,463.21,0,0,615.6,630.95
Macquarie,01/05/1962,33.127,8.7922,272.83,0,0,535.3,512.29
Macquarie,02/05/1962,33.127,7.4928,267.61,0,0,511.8,512.3
Macquarie,03/05/1962,33.127,8.8232,267.85,0,0,509.5,507.3
Macquarie,04/05/1962,33.127,8.8081,270.13,0,0,511.1,503.36
Macquarie,05/05/1962,33.128,8.8017,270.91,0,0,505.4,506.08
Macquarie,06/05/1962,33.127,8.836,271.01,0,0,506,506.07
Macquarie,07/05/1962,33.127,8.8417,270.99,0,0,504.1,506.08
Macquarie,08/05/1962,33.127,8.8419,270.99,0,0,507.3,506.07
Macquarie,09/05/1962,33.127,8.842,271,0,0,507.1,506.08
Macquarie,10/05/1962,33.127,8.8419,270.99,0,0,504.7,506.08
Macquarie,11/05/1962,33.127,8.8419,271,0,0,506.5,506.07
Macquarie,12/05/1962,33.127,8.8419,270.99,0,0,507.3,506.08
Macquarie,13/05/1962,33.127,6.8755,257.18,0,0,508.2,506.07
Macquarie,14/05/1962,33.127,3.5203,100.45,0,0,547.3,506.08
Macquarie,15/05/1962,33.128,3.5204,105.05,0,0,723.4,503.36
Macquarie,16/05/1962,33.127,3.5205,105.04,0,0,1208.7,503.35
Macquarie,17/05/1962,33.127,2.6403,83.72,0,0,2705.8,391.03
Macquarie,18/05/1962,33.127,3.5204,267.52,0,0,2162.6,496.61
Macquarie,19/05/1962,33.127,3.5204,267.52,0,0,1766.7,493.89
Macquarie,20/05/1962,33.127,3.5204,267.52,0,0,1504,496.62
Macquarie,21/05/1962,33.127,3.5205,267.51,0,0,1294.2,496.61
Macquarie,22/05/1962,33.127,0.8903,73.38,0,0,1258.4,496.61
Macquarie,23/05/1962,33.127,3.5204,197.97,0,0,1334.5,495
Macquarie,24/05/1962,33.127,3.3828,267.52,0,0,1150.8,495.97
Macquarie,25/05/1962,33.128,3.2667,267.51,0,0,584.5,496.61
Macquarie,26/05/1962,33.127,3.2668,267.52,0,0,424.2,466.65
Macquarie,27/05/1962,33.127,2.4519,200.65,0,0,361.6,469.56
Macquarie,28/05/1962,33.127,7.20E-03,17.78,0,0,939.4,467.41
Macquarie,29/05/1962,33.127,0,50.28,0,0,3163.1,467.66
Macquarie,30/05/1962,33.127,2.9513,93.31,0,0,3045.8,382.6
Macquarie,31/05/1962,33.127,3.2597,166.86,0,0,1301.1,371.15
Macquarie,01/06/1962,30.157,1.9023,164.81,0,0,2289.2,301.36
Macquarie,02/06/1962,30.156,1.9023,164.8,0,0,2824.1,304.09
Macquarie,03/06/1962,30.156,1.9023,164.81,0,0,1530,301.94
Macquarie,04/06/1962,30.157,1.9023,191.58,0,0,1766.7,336.79
Macquarie,05/06/1962,30.156,1.9747,147.37,0,0,1667.8,299.76
Macquarie,06/06/1962,30.157,1.9024,190.1,0,0,1886.7,331.47
Macquarie,07/06/1962,30.156,1.9023,194.04,0,0,1521,336.79
Macquarie,08/06/1962,30.156,1.9023,178.83,0,0,1310.5,301.94
Macquarie,09/06/1962,30.157,1.9023,169.71,0,0,1237.2,309.36
Macquarie,10/06/1962,30.156,1.9023,178.7,0,0,1025.1,316.86
Macquarie,11/06/1962,30.157,4.3705,206.58,0,0,861.2,341
Macquarie,12/06/1962,30.156,4.2397,199.52,0,0,746.6,341.35
Macquarie,13/06/1962,30.156,4.8733,204.56,0,0,646.5,341.35
Macquarie,14/06/1962,30.157,5.2482,207.5,0,0,566.4,341.63
Macquarie,15/06/1962,30.156,4.7073,207.84,0,0,498.3,341.58
Macquarie,16/06/1962,30.157,5.0771,207.84,0,0,439.1,341.58
Macquarie,17/06/1962,30.156,5.1904,207.84,0,0,469.7,341.57
Macquarie,18/06/1962,30.156,5.1904,207.84,0,0,832.3,341.58
Macquarie,19/06/1962,30.157,5.1905,207.85,0,0,784,341.57
Macquarie,20/06/1962,30.156,5.1903,207.84,0,0,413.7,341.58
Macquarie,21/06/1962,30.157,5.1905,207.83,0,0,306.5,341.57
Macquarie,22/06/1962,30.156,5.1903,207.84,0,0,443,363.78
Macquarie,23/06/1962,30.156,5.1904,207.84,0,0,931.7,1256.6
Macquarie,24/06/1962,30.157,5.1904,207.84,0,0,480.2,341.58
Macquarie,25/06/1962,30.156,5.1904,207.84,0,0,403.4,449.11
Macquarie,26/06/1962,30.157,6.3821,207.84,0,0,362.4,383.27
Macquarie,27/06/1962,30.089,6.2617,601.04,0,0,339.2,349.84
Macquarie,28/06/1962,28.834,6.2619,552.36,0,0,355,382.48
Macquarie,29/06/1962,29.456,6.2617,387.82,0,0,311.1,316.05
Macquarie,30/06/1962,30.156,6.2615,327.37,0,0,291.9,315.19
Macquarie,01/07/1962,28.811,6.1149,174.49,0,0,292.8,307.45
Macquarie,02/07/1962,28.811,6.0931,175.56,0,0,295.7,307.46
Macquarie,03/07/1962,28.81,5.9986,178.34,0,0,291.4,307.57
Macquarie,04/07/1962,28.811,5.6457,161.11,0,0,278.9,286.11
Macquarie,05/07/1962,28.811,6.0454,149.38,0,0,276.3,290.71
Macquarie,06/07/1962,28.811,6.0453,144.4,0,0,294,305.18
Macquarie,07/07/1962,28.81,6.3376,138.15,0,0,297.8,305.18
Macquarie,08/07/1962,28.811,6.3376,135.69,0,0,297.4,305.18
Macquarie,09/07/1962,28.811,6.3376,139.36,0,0,297.8,305.19
Macquarie,10/07/1962,28.81,6.3376,139.35,0,0,300.4,304.16
Macquarie,11/07/1962,28.811,5.931,136.13,0,0,293.8,304.59
Macquarie,12/07/1962,28.811,5.9308,150.54,0,0,299,304.99
Macquarie,13/07/1962,28.81,5.9308,172.16,0,0,294.5,303.84
Macquarie,14/07/1962,28.811,5.9307,187.28,0,0,303.9,303.84
Macquarie,15/07/1962,28.811,5.9309,192.83,0,0,336.8,361.43
Macquarie,16/07/1962,28.811,5.9309,193.93,0,0,319.2,304.25
Macquarie,17/07/1962,28.81,5.9309,194.09,0,0,333.4,350.41
Macquarie,18/07/1962,28.811,5.9309,194.22,0,0,313.3,304.67
Macquarie,19/07/1962,28.811,5.9306,191.67,0,0,328.6,338.71
Macquarie,20/07/1962,28.81,5.8545,184.21,0,0,328,337.52
Macquarie,21/07/1962,28.811,5.8545,180.18,0,0,337.3,337.22
Macquarie,22/07/1962,28.811,4.6636,179.8,0,0,328.4,337.21
Macquarie,23/07/1962,28.81,2.1604,57.53,0,0,320.3,304.99
Macquarie,24/07/1962,28.811,0.3998,0,0,0,2604.7,336.25
Macquarie,25/07/1962,28.811,0.3998,0,0,0,3796,322.15
Macquarie,26/07/1962,28.81,0.3997,0,0,0,3240.1,333.18
Macquarie,27/07/1962,28.811,0.3998,0,0,0,3255.7,205.25
Macquarie,28/07/1962,28.811,0.3998,0,0,0,3272,214.41
Macquarie,29/07/1962,28.811,0.3997,0,0,0,3402,183.63
Macquarie,30/07/1962,28.81,0.3998,12.94,0,0,3838.7,258.66
Macquarie,31/07/1962,28.811,0.3998,25.74,0,0,3937.9,272.83
Macquarie,01/08/1962,31.907,0.5644,32.79,0,0,3947.9,272.83
Macquarie,02/08/1962,31.988,0.5644,45.49,0,0,3379.2,272.83
Macquarie,03/08/1962,31.987,0.5645,45.5,0,0,2668.1,275.09
Macquarie,04/08/1962,31.988,0.5644,45.49,0,0,2238.1,271.01
Macquarie,05/08/1962,31.988,0.5644,45.49,0,0,2145.7,273.74
Macquarie,06/08/1962,31.987,0.5644,45.5,0,0,2249.3,273.74
Macquarie,07/08/1962,31.988,0.5645,45.49,0,0,2133.1,273.73
Macquarie,08/08/1962,31.988,0.7174,45.5,0,0,1696.6,273.74
Macquarie,09/08/1962,31.988,0.7273,45.49,0,0,868.4,272.03
Macquarie,10/08/1962,31.987,0.7274,45.49,0,0,464.5,271.01
Macquarie,11/08/1962,31.988,0.6867,34.12,0,0,354.3,273.74
Macquarie,12/08/1962,31.988,0.5644,29.05,0,0,351.3,282.74
Macquarie,13/08/1962,31.987,0.6689,15.86,0,0,343.8,286.65
Macquarie,14/08/1962,31.988,0.5644,0,0,0,310.6,284.94
Macquarie,15/08/1962,31.988,0.5644,0,0,0,1303.3,283.92
Macquarie,16/08/1962,31.987,0.5645,3.64,0,0,2753.8,283.92
Macquarie,17/08/1962,31.988,0.5644,24.35,0,0,1206.2,305.56
Macquarie,18/08/1962,31.988,0.5644,24.34,0,0,1638,297.03
Macquarie,19/08/1962,31.988,0.5645,18.27,0,0,1059.1,297.03
Macquarie,20/08/1962,31.987,0.5644,2.03,0,0,5429.5,297.02
Macquarie,21/08/1962,31.988,0.5644,18.28,0,0,11923,295.33
Macquarie,22/08/1962,31.988,0.5644,36.03,918.33,0,12221,294.29
Macquarie,23/08/1962,31.987,0.5645,45.49,2838.6,0,8042.7,294.3
Macquarie,24/08/1962,31.988,0.5644,33.33,423,0,5440.3,294.3
Macquarie,25/08/1962,31.988,0.5644,27.62,927.63,0,3750.5,297.03
Macquarie,26/08/1962,31.987,0.5645,28.71,82,0,3132.4,384.21
Macquarie,27/08/1962,31.988,0.8151,28.72,295.2,0,3645.1,315.61
Macquarie,28/08/1962,31.988,2.6014,28.71,0,0,3992,295.15
Macquarie,29/08/1962,31.988,2.6013,28.71,0,0,4154.3,295.14
Macquarie,30/08/1962,31.987,2.6012,28.71,0,0,4150.2,365.33
Macquarie,31/08/1962,31.988,2.6014,28.72,0,0,3666.2,381.33
Macquarie,01/09/1962,39.413,8.7908,74.93,0,0,3108.2,381.54
Macquarie,02/09/1962,39.553,9.1117,74.93,0,0,2424.8,381.54
Macquarie,03/09/1962,39.553,9.2288,162.16,0,0,1361.4,491.37
Macquarie,04/09/1962,39.553,12.406,162.16,0,0,896.3,491.37
Macquarie,05/09/1962,39.553,12.434,174.25,0,0,752.3,491.37
Macquarie,06/09/1962,39.553,12.434,174.72,0,0,757.1,491.37
Macquarie,07/09/1962,39.553,12.434,177.45,0,0,956,491.36
Macquarie,08/09/1962,39.553,12.434,177.44,0,0,635.5,491.37
Macquarie,09/09/1962,39.554,12.481,177.66,0,0,511.5,493.37
Macquarie,10/09/1962,39.553,12.882,178.78,0,0,823.7,490.44
Macquarie,11/09/1962,39.553,12.498,186.86,0,0,2256,2630.3
Macquarie,12/09/1962,39.553,4.952,182.97,0,0,2226.6,2246.2
Macquarie,13/09/1962,39.553,8.3807,190,0,0,2182.7,2227.3
Macquarie,14/09/1962,39.553,13.304,188.6,0,0,2139.9,2201.8
Macquarie,15/09/1962,39.553,13.387,13.89,0,0,2136.4,2119.9
Macquarie,16/09/1962,39.553,10.389,0,0,0,2268.5,2316.4
Macquarie,17/09/1962,39.553,18.162,0,0,0,2300.5,2321.7
Macquarie,18/09/1962,39.553,19.603,0,0,0,2293.6,2319.3
Macquarie,19/09/1962,39.554,11.501,0,0,0,2295.9,2314
Macquarie,20/09/1962,39.553,19.859,1.31,0,0,2341.8,2314.1
Macquarie,21/09/1962,39.553,16.66,0,0,0,2322.4,2314.5
Macquarie,22/09/1962,39.553,17.983,0,0,0,2299.1,2321.2
Macquarie,23/09/1962,39.553,19.673,2.46,0,0,2653.6,2314.4
Macquarie,24/09/1962,39.553,9.7727,0,0,0,2928.6,2328
Macquarie,25/09/1962,39.553,11.929,0,0,0,1858.5,2352.9
Macquarie,26/09/1962,39.553,13.05,6.08,0,0,2108.2,2346.6
Macquarie,27/09/1962,39.553,19.131,13.9,0,0,2254.8,2349.8
Macquarie,28/09/1962,39.554,16.414,0,0,0,2313.7,2352.4
Macquarie,29/09/1962,39.553,17.041,0,0,0,2336.9,2356.6
Macquarie,30/09/1962,39.553,20.188,0,0,0,2315.9,2354.2
Macquarie,01/10/1962,44.203,35.877,9.14,0,0,2324.8,2362.9
Macquarie,02/10/1962,44.246,36.133,28.89,0,0,2357.6,2362.9
Macquarie,03/10/1962,44.247,36.355,30.13,0,0,2429.1,2442.1
Macquarie,04/10/1962,44.246,36.743,39.42,0,0,2486,2476.8
Macquarie,05/10/1962,44.247,36.762,42.05,0,0,2590.1,2621.3
Macquarie,06/10/1962,44.246,36.802,42.04,0,0,2640.3,2651.3
Macquarie,07/10/1962,44.247,36.802,107.35,0,0,2669.3,2662.8
Macquarie,08/10/1962,44.246,36.901,110.16,0,0,2729.4,2742.8
Macquarie,09/10/1962,44.247,36.901,123.4,0,0,2832.7,2764.4
Macquarie,10/10/1962,44.246,36.984,241.38,0,0,3142.1,3144
Macquarie,11/10/1962,44.247,38.718,286.12,0,0,3303.1,3324.5
Macquarie,12/10/1962,44.246,38.717,397.21,0,0,3342.2,3332.5
Macquarie,13/10/1962,44.247,38.718,429.24,0,0,3441.6,3413
Macquarie,14/10/1962,44.246,31.357,469.09,0,0,3580.8,3600.8
Macquarie,15/10/1962,44.247,36.38,967.61,0,0,3629.3,3612
Macquarie,16/10/1962,44.246,38.097,1263.2,0,0,3651.7,3611.8
Macquarie,17/10/1962,44.247,36.341,1274.3,0,0,3338.3,3542.4
Macquarie,18/10/1962,44.246,36.944,1272.2,0,0,2622.8,2659.5
Macquarie,19/10/1962,44.247,38.225,1254.8,0,0,2274.4,2210.2
Macquarie,20/10/1962,44.246,0,5.42,0,0,2358.2,2276.9
Macquarie,21/10/1962,44.247,2.0367,127.13,0,0,2699,2558.5
Macquarie,22/10/1962,44.246,17.122,652.56,0,0,2869,2977.8
Macquarie,23/10/1962,44.247,27.23,1207.2,0,0,2343.7,2218.8
Macquarie,24/10/1962,44.246,32.703,1402.7,0,0,2457.4,2405.8
Macquarie,25/10/1962,44.247,32.995,2023.1,0,0,2776.1,2764.7
Macquarie,26/10/1962,44.246,37.931,2262.5,0,0,2977.4,2966.4
Macquarie,27/10/1962,44.247,37.914,2453.9,0,0,3040.8,3069.4
Macquarie,28/10/1962,44.246,38.399,2403.4,0,0,3002.9,3010
Macquarie,29/10/1962,44.247,34.696,2219.2,0,0,2979.4,3004.6
Macquarie,30/10/1962,44.246,35.684,2393.4,0,0,2923.2,2889.9
Macquarie,31/10/1962,44.247,35.975,2401.8,0,0,2736,2905.7
Macquarie,01/11/1962,44.596,52.187,1161.1,0,0,2082.8,1989.5
Macquarie,02/11/1962,44.597,53.014,1162.3,0,0,2080.6,2074.2
Macquarie,03/11/1962,44.596,53.208,1155,0,0,2184.4,2202.3
Macquarie,04/11/1962,44.597,56.35,1241.7,0,0,2174,2169.3
Macquarie,05/11/1962,44.596,56.296,1322.3,0,0,2167.4,2169.3
Macquarie,06/11/1962,44.597,56.392,1230.4,0,0,2162.3,2169.1
Macquarie,07/11/1962,44.596,58.255,1293.5,0,0,2155.5,2168.9
Macquarie,08/11/1962,44.597,55.628,1313.8,0,0,2160.6,2168.9
Macquarie,09/11/1962,44.596,52.08,1255.4,0,0,2167.6,2168.9
Macquarie,10/11/1962,44.597,57.418,1282.7,0,0,2153.3,2163.3
Macquarie,11/11/1962,44.596,55.432,1250.9,0,0,2161.2,2163.3
Macquarie,12/11/1962,44.597,58.021,1272.5,0,0,2196.8,2168.9
Macquarie,13/11/1962,44.596,57.542,1265.5,0,0,2238.4,2163.3
Macquarie,14/11/1962,44.597,57.371,1265.3,0,0,2127.4,2141.5
Macquarie,15/11/1962,44.596,58.391,1273.8,0,0,2111.3,2151.1
Macquarie,16/11/1962,44.597,58.459,1273.9,0,0,2135.7,2158.5
Macquarie,17/11/1962,44.596,58.563,1274,0,0,2154.2,2168.9
Macquarie,18/11/1962,44.597,58.402,1267.4,0,0,2164.2,2168.9
Macquarie,19/11/1962,44.596,58.402,1267.4,0,0,2166.2,2168.7
Macquarie,20/11/1962,44.597,58.259,1268.2,0,0,2161.3,2168.7
Macquarie,21/11/1962,44.596,39.029,515.37,0,0,2240.5,2168.7
Macquarie,22/11/1962,44.597,47.783,691.81,0,0,2469.2,2447
Macquarie,23/11/1962,44.596,56.212,1190.6,0,0,2515.1,2431.7
Macquarie,24/11/1962,44.597,54.54,1139.2,0,0,2503.6,2500.7
Macquarie,25/11/1962,44.596,55.403,1177.2,0,0,2596.6,2541.4
Macquarie,26/11/1962,44.597,55.245,1166.9,0,0,2849.3,2821.4
Macquarie,27/11/1962,44.596,58.401,1246.5,0,0,3036.4,3054.1
Macquarie,28/11/1962,44.597,58.24,1239.8,0,0,3109.3,3055.4
Macquarie,29/11/1962,44.596,55.138,651.89,0,0,3300.4,3297.4
Macquarie,30/11/1962,44.597,57.9,898.1,0,0,3628.1,3393.2
Macquarie,01/12/1962,197.16,55.471,2783.3,0,0,4262.3,4342.6
Macquarie,02/12/1962,197.49,55.056,2650.6,0,0,4264.5,4240.3
Macquarie,03/12/1962,197.49,54.726,2559.8,0,0,4238.8,4240
Macquarie,04/12/1962,197.49,12.446,941.45,0,0,4274,4200.6
Macquarie,05/12/1962,197.49,0,0,0,0,6783.9,4258.6
Macquarie,06/12/1962,197.49,0.2396,0,0,0,7052.8,4245.3
Macquarie,07/12/1962,197.49,10.784,10.57,0,0,2590.5,4245.3
Macquarie,08/12/1962,197.49,18.25,249.63,0,0,1621,2166.4
Macquarie,09/12/1962,255.49,19.66,364.64,0,0,1664.5,2281
Macquarie,10/12/1962,255.49,38.964,460.76,0,0,1248.6,1567.1
Macquarie,11/12/1962,255.49,48.583,460.76,0,0,1855.3,2101.8
Macquarie,12/12/1962,296.49,50.459,508.47,0,0,2283.5,2300.9
Macquarie,13/12/1962,296.49,50.46,1096.1,0,0,3145.3,3256.7
Macquarie,14/12/1962,296.49,50.459,2334,0,0,3702.6,3849
Macquarie,15/12/1962,296.49,40.572,2244.8,0,0,3793.2,3872.3
Macquarie,16/12/1962,296.49,50.459,2544.2,0,0,3826.5,3885.7
Macquarie,17/12/1962,296.49,50.459,2496.4,0,0,3849.5,3889.1
Macquarie,18/12/1962,296.49,50.46,2485.4,0,0,3866,3899.2
Macquarie,19/12/1962,296.49,35.503,1917.7,0,0,3870.7,3902.6
Macquarie,20/12/1962,296.49,32.278,1982.1,0,0,3899,3874.2
Macquarie,21/12/1962,296.49,38.296,2349,0,0,3890.1,3856.7
Macquarie,22/12/1962,296.49,49.854,2398.6,0,0,3879.6,3831
Macquarie,23/12/1962,296.49,50.369,2414.6,0,0,3981.3,4023.9
Macquarie,24/12/1962,296.49,50.46,2516,0,0,3923.4,3904.3
Macquarie,25/12/1962,296.49,44.362,2406.7,0,0,3956.1,3955.2
Macquarie,26/12/1962,296.49,42.524,2386.3,0,0,4021.8,3972.8
Macquarie,27/12/1962,296.49,35.646,2006.8,0,0,4165,4144.2
Macquarie,28/12/1962,296.49,50.459,2525.8,0,0,4232.7,4200.2
Macquarie,29/12/1962,296.49,30.434,1797.4,0,0,4249.2,4200.2
Macquarie,30/12/1962,296.49,4.7286,254.24,0,0,4363.5,4312.8
Macquarie,31/12/1962,296.49,4.1993,7.63,0,0,4549.1,4358.1
Macquarie,01/01/1963,305.54,37.226,496.1,0,0,4884.7,4800.6
Macquarie,02/01/1963,305.56,47.165,2866.6,0,0,4888.9,4800.6
Macquarie,03/01/1963,305.56,46.632,3720.9,0,0,4828.3,4807.8
Macquarie,04/01/1963,305.56,0,0,0,0,4842.9,4799.7
Macquarie,05/01/1963,305.56,7.50E-03,0,0,0,4880.3,4749.8
Macquarie,06/01/1963,305.56,16.442,797.2,0,0,4640.7,4735.9
Macquarie,07/01/1963,305.56,23.078,1967.9,0,0,3960.8,3754.4
Macquarie,08/01/1963,305.56,40.009,2216.9,0,0,4196.9,4000.3
Macquarie,09/01/1963,247.56,46.739,2699.4,0,0,4289.7,4196.6
Macquarie,10/01/1963,247.56,47.276,3004.8,0,0,4211.1,4259.3
Macquarie,11/01/1963,247.56,47.276,3302.9,0,0,4206.4,4259.3
Macquarie,12/01/1963,206.56,42.88,3082.7,0,0,4221.3,4259.6
Macquarie,13/01/1963,206.56,47.495,3506.3,0,0,4230.6,4259.5
Macquarie,14/01/1963,206.56,47.472,3532.6,0,0,4259.5,4259.5
Macquarie,15/01/1963,206.56,6.5981,824.43,0,0,4358,4318.6
Macquarie,16/01/1963,76.304,3.0178,872.26,0,0,4503.3,4448.9
Macquarie,17/01/1963,76.558,12.801,1622.1,0,0,4533.5,4435
Macquarie,18/01/1963,76.558,31.761,3293,0,0,5535.5,4435
Macquarie,19/01/1963,76.559,40.601,3716.7,0,0,6813.8,4435
Macquarie,20/01/1963,76.558,40.6,3716.6,0,0,5464.3,4435
Macquarie,21/01/1963,76.558,40.69,3716.7,0,0,3505,4448.9
Macquarie,22/01/1963,76.558,47.637,3716.8,0,0,3578.1,4448.9
Macquarie,23/01/1963,76.558,47.472,3720.6,0,0,3984.4,4448.9
Macquarie,24/01/1963,76.559,31.234,1900,0,0,4120.6,4448.9
Macquarie,25/01/1963,76.558,46.088,3215.4,0,0,4118.5,4299.9
Macquarie,26/01/1963,76.558,47.276,3572.9,0,0,4126.3,4275.3
Macquarie,27/01/1963,76.558,47.468,3714,0,0,3993.1,4144.7
Macquarie,28/01/1963,76.558,47.472,3756.1,0,0,3936,4027.5
Macquarie,29/01/1963,76.559,40.312,3147.8,0,0,3908.4,4027.5
Macquarie,30/01/1963,76.558,25.164,2478,0,0,3779.7,3837.5
Macquarie,31/01/1963,76.558,0.8368,584.05,0,0,3597.7,3733.2
Macquarie,01/02/1963,72.232,13.032,1304.9,0,0,3175.5,2918.2
Macquarie,02/02/1963,72.25,15.935,1997.9,0,0,3009.3,2918.2
Macquarie,03/02/1963,72.25,0,0,0,0,4100.9,2916.5
Macquarie,04/02/1963,72.251,0,1.00E-02,0,0,6360.2,2999.6
Macquarie,05/02/1963,72.25,7.0867,0.72,0,0,5342,3199.1
Macquarie,06/02/1963,72.251,29.218,196.67,0,0,2303.3,2192.9
Macquarie,07/02/1963,72.25,30.971,771.63,0,0,1720.5,2145.8
Macquarie,08/02/1963,72.25,35.802,2274.4,0,0,2143.3,3095.5
Macquarie,09/02/1963,72.251,37.199,2468.2,0,0,2574.5,3113.9
Macquarie,10/02/1963,72.25,38.066,1997.1,490.1,0,2751.8,3121.6
Macquarie,11/02/1963,72.251,35.763,2472,0,0,2895.8,3176.9
