basin_name,Approval,Work Desc,SO,Catchment,Water Type,Water Source,X,Y
macquarie,80CA702651,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10908,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.956591,-31.86193
macquarie,80CA702651,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10908,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.956591,-31.86193
macquarie,80CA702659,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],7232,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.261662,-32.2327
macquarie,80CA702659,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],7232,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.261662,-32.2327
macquarie,80CA702662,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],288,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.451246,-31.39833
macquarie,80CA702665,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.446984,-31.43308
macquarie,80CA702665,BYWASH DAM [STORAGES],320,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.446984,-31.43308
macquarie,80CA702667,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5792,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.481387,-32.18459
macquarie,80CA702669,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],6208,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.431442,-32.19531
macquarie,80CA702672,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5752,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.499006,-32.19164
macquarie,80CA702674,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5736,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.501284,-32.19399
macquarie,80CA702676,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],6096,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.431442,-32.19531
macquarie,80CA702678,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4992,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.613196,-32.20455
macquarie,80CA702678,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4992,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.613196,-32.20455
macquarie,80CA702681,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],888,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.796392,-31.68759
macquarie,80CA702684,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],892,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.794972,-31.68666
macquarie,80CA702686,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],7794,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.235896,-32.21675
macquarie,80CA702689,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10792,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.020358,-31.88983
macquarie,80CA702689,560MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10792,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.020358,-31.88983
macquarie,80CA702692,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],11134,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.935149,-31.78687
macquarie,80CA702706,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],7231,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.261662,-32.2327
macquarie,80CA702708,180MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5568,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.532571,-32.17564
macquarie,80CA702708,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5568,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.532571,-32.17564
macquarie,80CA702708,300MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5568,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.532571,-32.17564
macquarie,80CA702779,350MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],6272,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.41433,-32.16788
macquarie,80CA702808,REGULATOR [STORAGES],160,BULGERAGA CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.684023,-31.32233
macquarie,80CA702808,660MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],160,BULGERAGA CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.683261,-31.32207
macquarie,80CA702808,660MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14768,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.67129,-31.32643
macquarie,80CA702811,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1480,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.675169,-32.65377
macquarie,80CA702830,REGULATOR [STORAGES],1200,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.346707,-31.42766
macquarie,80CA702835,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1808,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.693801,-32.38585
macquarie,80CA702838,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1828,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.690818,-32.36228
macquarie,80CA702840,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1832,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.684333,-32.3698
macquarie,80CA702853,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5586,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.538443,-32.16231
macquarie,80CA702855,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5728,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.504266,-32.19397
macquarie,80CA702863,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3780,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.249367,-32.62791
macquarie,80CA702867,100MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],1104,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.85265,-32.48069
macquarie,80CA702938,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1574,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.779154,-32.45705
macquarie,80CA702938,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1574,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.779154,-32.45705
macquarie,80CA702955,350MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1472,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.823756,-32.45278
macquarie,80CA702955,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1472,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.823756,-32.45278
macquarie,80CA702958,350MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],156,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.845909,-31.72388
macquarie,80CA702961,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],6816,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.310031,-32.21794
macquarie,80CA703006,50MM HELICAL ROTOR PUMP [DIVERSION WORKS - PUMPS],6994,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.27825,-32.23013
macquarie,80CA703007,150MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],2752,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.560745,-32.50422
macquarie,80CA703008,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],6992,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.280461,-32.2303
macquarie,80CA703009,250MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],6720,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.357622,-32.22771
macquarie,80CA703104,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],12688,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.849045,-31.7036
macquarie,80CA703109,660MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14416,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.723046,-31.41885
macquarie,80CA703109,300MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14416,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.723046,-31.41885
macquarie,80CA703764,80MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],10552,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.090039,-31.91465
macquarie,80CA703811,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1082,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.753333,-32.69858
macquarie,80CA703817,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3524,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.350563,-32.38664
macquarie,80CA703818,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3559,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.322677,-32.41404
macquarie,80CA704426,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8490,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.236654,-32.14849
macquarie,80CA704998,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],968,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.886701,-32.50242
macquarie,80CA704999,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1264,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.822774,-32.46738
macquarie,80CA716068,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2160,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.59142,-32.58861
macquarie,80CA723013,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8186,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.243572,-32.18987
macquarie,80CA723157,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3498,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.38461,-32.38797
macquarie,80CA723184,75MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],11252,MACQUARIE RIVER,GW,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.90477,-31.77061
macquarie,80CA723486,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10010,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.168886,-31.94324
macquarie,80CA723560,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],24,MAREBONE BREAK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.704815,-31.35939
macquarie,80CA723560,660MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],24,MAREBONE BREAK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.704815,-31.35939
macquarie,80CA723715,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8468,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.232734,-32.14787
macquarie,80CA723785,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4520,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.606234,-32.21973
macquarie,80WA700007,OVERSHOT DAM [STORAGES],3088,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.595855,-32.2701
macquarie,80WA700007,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3088,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.595855,-32.2701
macquarie,80WA700007,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],3088,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.602506,-32.27116
macquarie,80WA700007,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3088,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.595855,-32.2701
macquarie,80WA700007,OVERSHOT DAM [STORAGES],3088,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.595855,-32.2701
macquarie,80WA700007,PUMPING PLANT [DIVERSION WORKS - PUMPS],3084,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.602557,-32.27234
macquarie,80WA700012,OTHER PUMP [DIVERSION WORKS - PUMPS],2400,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.586369,-32.588
macquarie,80WA700015,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3280,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.470282,-32.37568
macquarie,80WA700018,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],12536,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.839432,-31.6966
macquarie,80WA700018,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],12536,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.839432,-31.6966
macquarie,80WA700021,200MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],560,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.961464,-32.55372
macquarie,80WA700021,150MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],560,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.961464,-32.55372
macquarie,80WA700024,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1544,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.81068,-32.4308
macquarie,80WA700367,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],504,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.83255,-31.70515
macquarie,80WA700375,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10080,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.15527,-31.95247
macquarie,80WA700381,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],11154,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.916193,-31.79317
macquarie,80WA700388,OTHER PUMP [DIVERSION WORKS - PUMPS],10240,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.121928,-31.92947
macquarie,80WA700388,250MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10240,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.121928,-31.92947
macquarie,80WA700394,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10800,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.031327,-31.87547
macquarie,80WA700400,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10684,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.077987,-31.90513
macquarie,80WA700400,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10684,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.077987,-31.90513
macquarie,80WA700407,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10424,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.095276,-31.90217
macquarie,80WA700419,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10792,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.032802,-31.8952
macquarie,80WA700419,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10792,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.032802,-31.8952
macquarie,80WA700425,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],5600,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.51154,-32.16647
macquarie,80WA700430,300MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1024,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.472701,-31.50053
macquarie,80WA700436,300MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1016,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.481092,-31.51668
macquarie,80WA700442,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],160,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.845909,-31.72388
macquarie,80WA700447,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],9844,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.180434,-31.98624
macquarie,80WA700451,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1362,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.816742,-32.4661
macquarie,80WA700453,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5896,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.455146,-32.19257
macquarie,80WA700455,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],502,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.950134,-32.54385
macquarie,80WA700459,100MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],28,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.104941,-32.67981
macquarie,80WA700463,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10674,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.080785,-31.91352
macquarie,80WA700463,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10674,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.066131,-31.90489
macquarie,80WA700469,BYWASH DAM [STORAGES],1216,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.297582,-31.40751
macquarie,80WA700470,BYWASH DAM [STORAGES],64,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.625544,-31.58591
macquarie,80WA700471,OVERSHOT DAM [STORAGES],2240,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.590793,-32.58873
macquarie,80WA700471,OVERSHOT DAM [STORAGES],2240,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.590793,-32.58873
macquarie,80WA700507,OVERSHOT DAM [STORAGES],192,CROOKED CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.699843,-31.54784
macquarie,80WA700558,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],384,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.36786,-31.37686
macquarie,80WA700558,OTHER PUMP [DIVERSION WORKS - PUMPS],384,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.36786,-31.37686
macquarie,80WA700573,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],896,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.906889,-32.50337
macquarie,80WA700611,32MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1184,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.843008,-32.47671
macquarie,80WA700650,100MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],2832,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.609725,-32.28386
macquarie,80WA700685,OVERSHOT DAM [STORAGES],1408,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.196838,-31.32106
macquarie,80WA700685,OVERSHOT DAM [STORAGES],1408,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.196838,-31.32106
macquarie,80WA700712,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5344,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.547103,-32.18236
macquarie,80WA700717,32MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],184,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.974568,-32.60136
macquarie,80WA700756,50 * 50MM FORCE PUMP [DIVERSION WORKS - PUMPS],5800,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.478726,-32.1881
macquarie,80WA700781,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2468,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.626995,-32.32499
macquarie,80WA700783,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1166,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.843136,-32.47481
macquarie,80WA700839,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1884,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.617206,-32.59422
macquarie,80WA700848,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5498,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.533393,-32.19435
macquarie,80WA700885,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1360,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.817692,-32.46661
macquarie,80WA700897,125MM SUBMERSIBLE PUMP [DIVERSION WORKS - PUMPS],7004,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.279121,-32.23083
macquarie,80WA700902,OTHER PUMP [DIVERSION WORKS - PUMPS],2384,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.625593,-32.32402
macquarie,80WA700909,OVERSHOT DAM [STORAGES],7952,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.239793,-32.21109
macquarie,80WA700909,OVERSHOT DAM [STORAGES],7952,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.239793,-32.21109
macquarie,80WA700920,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],9760,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.197051,-31.98172
macquarie,80WA700922,50 * 50MM FORCE PUMP [DIVERSION WORKS - PUMPS],6988,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.284546,-32.23313
macquarie,80WA700927,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5664,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.51093,-32.18833
