Basin_name,Category,AL,Water Type,purpose_des,WSP,WS,Share Component,Long,Lat
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704537,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,147.870871,-31.733123
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704538,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,147.81428,-31.702347
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704539,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,147.84769,-31.703529
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704540,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,147.870871,-31.733123
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704542,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,36,149.681679,-32.660565
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704543,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,60,149.681679,-32.660565
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704558,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,147.6332133,-30.933293
Macquarie,SUPPLEMENTARY WATER,80AL704563,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,664.19,147.760233,-31.656584
Macquarie,SUPPLEMENTARY WATER,80AL704564,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,145.5,147.760233,-31.656584
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704566,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,147.723191,-31.40836
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704567,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,89,148.510347,-32.187913
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704568,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,200,147.786285,-31.639746
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL704569,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,147.723191,-31.40836
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704877,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.235438,-32.13936
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704881,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.235438,-32.13936
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704882,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,88,148.235438,-32.13936
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704883,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2205.97,148.144068,-31.950089
Macquarie,SUPPLEMENTARY WATER,80AL704899,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,15.26,147.786285,-31.639746
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704903,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,8,147.766251,-31.677258
Macquarie,DOMESTIC AND STOCK,80AL704911,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,40,147.532649,-30.835384
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704917,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,26,147.333639,-31.427829
Macquarie,DOMESTIC AND STOCK,80AL704924,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,8,148.842044,-32.476773
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704925,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,14,147.868874,-31.733198
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704935,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.689689,-32.387331
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704938,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.608463,-32.216356
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL704952,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,5,148.871366,-32.5074
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705014,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,20,148.7949716,-32.4334592
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705015,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.7949716,-32.4334592
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL705452,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,3311,149.346871,-32.386396
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705848,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,180,148.822991,-32.46708
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705849,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,12,148.780843,-32.448912
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705852,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,485.8,148.080929,-31.914893
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705853,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1048,148.236462,-32.220393
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705854,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1044,148.236462,-32.220393
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705855,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1045,148.236462,-32.220393
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL705856,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,931.7,148.080929,-31.914893
Macquarie,SUPPLEMENTARY WATER,80AL705859,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,45.77,148.080929,-31.914893
Macquarie,SUPPLEMENTARY WATER,80AL705860,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,79.97,148.236462,-32.220393
Macquarie,SUPPLEMENTARY WATER,80AL705861,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,79.67,148.236462,-32.220393
Macquarie,SUPPLEMENTARY WATER,80AL705862,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,79.75,148.236462,-32.220393
Macquarie,SUPPLEMENTARY WATER,80AL705863,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,81.78,148.080929,-31.914893
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL715955,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,750,148.816368,-32.440514
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL715956,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,50,148.816368,-32.440514
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716006,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1600,148.231715,-32.042543
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716007,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,334,148.231715,-32.042543
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716008,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,5400,148.212533,-32.062274
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716009,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,252,148.212533,-32.062274
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716010,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,148.237049,-32.21193
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716028,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.144068,-31.950089
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716029,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,28,148.608463,-32.216356
Macquarie,SUPPLEMENTARY WATER,80AL716039,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,28.19,148.144068,-31.950089
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL716059,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1189,147.766043,-31.678314
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL716060,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,542.4,147.766043,-31.678314
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL716061,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,813.6,147.766043,-31.678314
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL716062,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1605,147.766043,-31.678314
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716101,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,151,149.594897,-32.591159
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716102,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,20,149.594897,-32.591159
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716115,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,4,147.95694,-31.792466
Macquarie,SUPPLEMENTARY WATER,80AL716117,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,98.9,147.95694,-31.792466
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL716152,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,19826,147.760233,-31.656584
Macquarie,DOMESTIC AND STOCK,80AL719520,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1.7,147.818748,-31.67251
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL719528,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,147.83549,-31.690065
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL719539,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,100,149.472527,-32.463346
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL719540,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,40,149.472527,-32.463346
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL719584,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.238329,-32.2204613
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722770,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,108.6,149.487593,-32.473234
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722771,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,41.4,149.487593,-32.473234
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722773,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,50,149.663678,-32.642527
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722774,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,50,149.663678,-32.642527
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722775,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,149.663678,-32.642527
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL722821,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,11,149.661064,-32.640589
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL722846,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,148.370303,-32.231253
Macquarie,REGULATED RIVER (HIGH SECURITY)[RESEARCH],80AL722860,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,3700,148.144068,-31.950089
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722861,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,750,148.144068,-31.950089
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL722918,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,660,148.235438,-32.13936
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL722924,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1,148.801134,-32.427803
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL722925,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1,148.799281,-32.428733
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL722979,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1,148.6372003,-32.3346789
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723016,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.242494,-32.185325
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723147,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,36,148.608463,-32.216356
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723177,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,148.607759,-32.2177992
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723348,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,3000,147.72625,-31.486624
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723349,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2662,147.72625,-31.486624
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL723351,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,228,148.238329,-32.2204613
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723360,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,23,149.2924977,-32.42017191
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723361,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,20,149.2924977,-32.42017191
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723381,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,4982,147.686207,-31.251998
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723382,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1184,147.686207,-31.251998
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723406,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,5,148.27697,-32.229487
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL723429,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,149.472527,-32.463346
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723605,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,113,148.125245,-31.928959
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723648,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,3195,148.144068,-31.950089
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723666,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,50,148.248692,-32.170745
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723667,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1,148.248692,-32.170745
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723674,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,25,149.658831,-32.630404
Macquarie,REGULATED RIVER (HIGH SECURITY),80AL723676,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,25,149.658831,-32.630404
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL723720,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,149.6750388,-32.6508345
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL723749,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2,148.909042,-32.500956
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723786,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,220,148.6062332,-32.2197308
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723787,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,50,148.6062332,-32.2197308
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL723925,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1,148.4486723,-32.1928514
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL723926,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,1,148.4486723,-32.1928514
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL723940,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,986.2,148.144068,-31.950089
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL724031,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,147.845677,-31.703934
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL724068,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,2.5,147.7492327,-31.3999007
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL724079,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,0,147.697392,-31.392245
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL724087,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,52,148.375081,-32.201462
Macquarie,REGULATED RIVER (GENERAL SECURITY),80AL724088,REG,Not classified,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE 2016,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,50,148.375081,-32.201462
